SensorID,Timestamp,SensorType,Value,Location,is_abnormal
2108,2024-03-28 19:00:00,Temperature,36.33605324691658,Field2,False
2109,2024-03-28 20:00:00,Temperature,29.93031023929869,Field3,False
2110,2024-03-28 21:00:00,Light,15.844369904762534,Field2,False
2111,2024-03-28 22:00:00,Light,13.839016051572806,Field1,False
2112,2024-03-28 23:00:00,SoilMoisture,22.638959585528163,Field2,False
2113,2024-03-29 00:00:00,Light,57.53308886379852,Field4,False
2114,2024-03-29 01:00:00,SoilPH,25.711273562828595,Field4,False
2115,2024-03-29 02:00:00,Humidity,96.95185096983492,Field3,False
2116,2024-03-29 03:00:00,SoilMoisture,10.1606991752913,Field1,False
2117,2024-03-29 04:00:00,SoilMoisture,24.8080987175735,Field3,False
2118,2024-03-29 05:00:00,Temperature,34.58771691985972,Field1,False
2119,2024-03-29 06:00:00,SoilMoisture,8.546780960796163,Field1,False
2120,2024-03-29 07:00:00,SoilMoisture,81.59750512039678,Field1,False
2121,2024-03-29 08:00:00,Humidity,28.79539801360488,Field1,False
2122,2024-03-29 09:00:00,SoilPH,41.02303324882819,Field3,False
2123,2024-03-29 10:00:00,Humidity,98.74815161930952,Field3,False
2124,2024-03-29 11:00:00,SoilPH,86.61372534417046,Field2,False
2125,2024-03-29 12:00:00,Temperature,29.932336601470453,Field2,False
2126,2024-03-29 13:00:00,Humidity,1.8868363287992571,Field3,False
2127,2024-03-29 14:00:00,Humidity,7.614441646396242,Field2,False
2128,2024-03-29 15:00:00,Humidity,62.941635086260185,Field2,False
2129,2024-03-29 16:00:00,Light,64.826525409024,Field3,False
2130,2024-03-29 17:00:00,Light,43.51418181096621,Field4,False
2131,2024-03-29 18:00:00,Humidity,18.586522019381192,Field2,False
2132,2024-03-29 19:00:00,SoilMoisture,55.04242114081159,Field4,False
2133,2024-03-29 20:00:00,Temperature,88.16806352335354,Field1,True
2134,2024-03-29 21:00:00,SoilMoisture,88.54155693311779,Field1,False
2135,2024-03-29 22:00:00,Temperature,18.6263689317935,Field1,False
2136,2024-03-29 23:00:00,Temperature,16.86023942695394,Field1,False
2137,2024-03-30 00:00:00,Light,26.314380972781198,Field2,False
2138,2024-03-30 01:00:00,Temperature,30.25824562616817,Field1,False
2139,2024-03-30 02:00:00,Humidity,12.785396939330273,Field2,False
2140,2024-03-30 03:00:00,Humidity,74.8982221439167,Field3,False
2141,2024-03-30 04:00:00,Temperature,59.04452060757778,Field4,True
2142,2024-03-30 05:00:00,Light,67.62845527337008,Field2,False
2143,2024-03-30 06:00:00,SoilMoisture,10.433039362871565,Field1,False
2144,2024-03-30 07:00:00,Light,27.60686442018615,Field3,False
2145,2024-03-30 08:00:00,Light,29.01116552578088,Field3,False
2146,2024-03-30 09:00:00,SoilMoisture,11.961119759064651,Field3,False
2147,2024-03-30 10:00:00,Humidity,48.78934793080047,Field3,False
2148,2024-03-30 11:00:00,SoilPH,28.731046993180158,Field3,False
2149,2024-03-30 12:00:00,Light,51.67616007577409,Field2,False
2150,2024-03-30 13:00:00,Humidity,6.091514074795268,Field1,False
2151,2024-03-30 14:00:00,Temperature,70.63507376053981,Field2,True
2152,2024-03-30 15:00:00,Light,85.13836622450552,Field3,False
2153,2024-03-30 16:00:00,Light,59.01732944704072,Field1,False
2154,2024-03-30 17:00:00,Temperature,14.14766826167584,Field2,False
2155,2024-03-30 18:00:00,SoilPH,60.25775032841171,Field3,False
2156,2024-03-30 19:00:00,SoilPH,11.994945903941002,Field1,False
2157,2024-03-30 20:00:00,SoilMoisture,12.552724553711892,Field4,False
2158,2024-03-30 21:00:00,Temperature,63.321893865684096,Field1,True
2159,2024-03-30 22:00:00,Humidity,9.954631618988618,Field1,False
2160,2024-03-30 23:00:00,Humidity,7.888881741820708,Field1,False
2161,2024-03-31 00:00:00,SoilPH,28.08723658897897,Field4,False
2162,2024-03-31 01:00:00,SoilMoisture,7.361357842017679,Field3,False
2163,2024-03-31 02:00:00,SoilMoisture,86.86941700896165,Field4,False
2164,2024-03-31 03:00:00,Humidity,58.42152904402991,Field1,False
2165,2024-03-31 04:00:00,SoilMoisture,43.75467738342989,Field1,False
2166,2024-03-31 05:00:00,SoilPH,44.47707636750342,Field4,False
2167,2024-03-31 06:00:00,SoilPH,79.32385991600289,Field2,False
2168,2024-03-31 07:00:00,SoilMoisture,68.30862972584414,Field2,False
2169,2024-03-31 08:00:00,SoilPH,38.712797847688506,Field4,False
2170,2024-03-31 09:00:00,SoilPH,72.32607879422972,Field2,False
2171,2024-03-31 10:00:00,SoilMoisture,97.7577435115363,Field2,False
2172,2024-03-31 11:00:00,SoilPH,1.8092130205049184,Field1,False
2173,2024-03-31 12:00:00,Temperature,92.59435315017484,Field4,True
2174,2024-03-31 13:00:00,SoilPH,22.016868216654206,Field1,False
2175,2024-03-31 14:00:00,Light,85.02942860334282,Field2,False
2176,2024-03-31 15:00:00,Humidity,88.38047786579621,Field2,False
2177,2024-03-31 16:00:00,Temperature,86.50096560882746,Field1,True
2178,2024-03-31 17:00:00,SoilMoisture,80.85701261501099,Field2,False
2179,2024-03-31 18:00:00,Humidity,22.024755313184173,Field3,False
2180,2024-03-31 19:00:00,Light,6.067165614691128,Field2,False
2181,2024-03-31 20:00:00,Humidity,23.671928729934955,Field1,False
2182,2024-03-31 21:00:00,SoilPH,61.83121088610335,Field1,False
2183,2024-03-31 22:00:00,Humidity,75.52349585629833,Field1,False
2184,2024-03-31 23:00:00,SoilMoisture,43.95535681572995,Field2,False
2185,2024-04-01 00:00:00,SoilPH,96.45920352353149,Field4,False
2186,2024-04-01 01:00:00,SoilPH,97.1800132114015,Field1,False
2187,2024-04-01 02:00:00,Light,93.02165773621326,Field1,False
2188,2024-04-01 03:00:00,Humidity,51.556346250575736,Field4,False
2189,2024-04-01 04:00:00,Light,8.020503057656668,Field3,False
2190,2024-04-01 05:00:00,SoilPH,53.14826151555418,Field3,False
2191,2024-04-01 06:00:00,SoilPH,44.47644835338994,Field1,False
2192,2024-04-01 07:00:00,Light,41.97578391388229,Field3,False
2193,2024-04-01 08:00:00,SoilPH,84.83987864402978,Field3,False
2194,2024-04-01 09:00:00,Humidity,39.88119078274088,Field1,False
2195,2024-04-01 10:00:00,Temperature,9.862396246881888,Field3,False
2196,2024-04-01 11:00:00,Light,96.69950858909527,Field4,False
2197,2024-04-01 12:00:00,SoilMoisture,95.16877204642984,Field1,False
2198,2024-04-01 13:00:00,Temperature,81.38356976419875,Field2,True
2199,2024-04-01 14:00:00,SoilMoisture,94.27393488401114,Field2,False
2200,2024-04-01 15:00:00,SoilPH,21.287576099304307,Field3,False
2201,2024-04-01 16:00:00,Temperature,44.83003618600295,Field3,False
2202,2024-04-01 17:00:00,SoilPH,1.479108233650983,Field4,False
2203,2024-04-01 18:00:00,SoilPH,65.30254071496776,Field2,False
2204,2024-04-01 19:00:00,Light,76.58494613454221,Field1,False
2205,2024-04-01 20:00:00,SoilMoisture,70.99564765870579,Field4,False
2206,2024-04-01 21:00:00,Humidity,21.28150969738816,Field2,False
2207,2024-04-01 22:00:00,Light,8.552944213892077,Field3,False
2208,2024-04-01 23:00:00,Light,77.89046249923288,Field3,False
2209,2024-04-02 00:00:00,SoilMoisture,12.834281198725472,Field3,False
2210,2024-04-02 01:00:00,Light,68.66422074019397,Field2,False
2211,2024-04-02 02:00:00,SoilMoisture,87.60781192541285,Field1,False
2212,2024-04-02 03:00:00,Light,85.42220667909108,Field3,False
2213,2024-04-02 04:00:00,Temperature,18.26655834665164,Field1,False
2214,2024-04-02 05:00:00,SoilMoisture,92.60314693368372,Field2,False
2215,2024-04-02 06:00:00,Humidity,82.01490022123488,Field3,False
2216,2024-04-02 07:00:00,Light,32.3151332321344,Field1,False
2217,2024-04-02 08:00:00,Temperature,25.20603793247872,Field2,False
2218,2024-04-02 09:00:00,Humidity,80.66305543198847,Field4,False
2219,2024-04-02 10:00:00,Light,44.30105937294327,Field1,False
2220,2024-04-02 11:00:00,Light,50.97041605042399,Field3,False
2221,2024-04-02 12:00:00,SoilPH,2.992360688659268,Field1,False
2222,2024-04-02 13:00:00,Light,84.64351903150235,Field3,False
2223,2024-04-02 14:00:00,Humidity,83.48713135859514,Field3,False
2224,2024-04-02 15:00:00,Humidity,69.79171158811117,Field1,False
2225,2024-04-02 16:00:00,Temperature,56.74629462840871,Field1,True
2226,2024-04-02 17:00:00,SoilPH,78.01118491754842,Field4,False
2227,2024-04-02 18:00:00,Temperature,8.141475820934419,Field1,False
2228,2024-04-02 19:00:00,Temperature,58.32819387824549,Field2,True
2229,2024-04-02 20:00:00,Light,27.304821738413576,Field4,False
2230,2024-04-02 21:00:00,Temperature,79.95184538445909,Field3,True
2231,2024-04-02 22:00:00,SoilMoisture,77.092377891173,Field4,False
2232,2024-04-02 23:00:00,SoilPH,25.315857933849816,Field2,False
2233,2024-04-03 00:00:00,Light,49.13968685692864,Field1,False
2234,2024-04-03 01:00:00,SoilMoisture,94.57388714592987,Field3,False
2235,2024-04-03 02:00:00,Humidity,0.2314289809491332,Field1,False
2236,2024-04-03 03:00:00,SoilPH,82.06257990928351,Field4,False
2237,2024-04-03 04:00:00,Humidity,68.57652853887342,Field3,False
2238,2024-04-03 05:00:00,Humidity,52.487561693101846,Field4,False
2239,2024-04-03 06:00:00,Light,46.04836899183974,Field3,False
2240,2024-04-03 07:00:00,SoilMoisture,0.9134730276922132,Field1,False
2241,2024-04-03 08:00:00,SoilPH,76.62126661694026,Field3,False
2242,2024-04-03 09:00:00,Light,20.908372577316968,Field3,False
2243,2024-04-03 10:00:00,Temperature,80.7797135962429,Field4,True
2244,2024-04-03 11:00:00,SoilPH,46.514828675054446,Field4,False
2245,2024-04-03 12:00:00,Light,69.39310451666807,Field2,False
2246,2024-04-03 13:00:00,SoilPH,3.8509066153507687,Field3,False
2247,2024-04-03 14:00:00,SoilPH,41.087855749532885,Field3,False
2248,2024-04-03 15:00:00,Light,73.10979308877992,Field2,False
2249,2024-04-03 16:00:00,Humidity,93.96440412846468,Field2,False
2250,2024-04-03 17:00:00,Humidity,22.10007823742681,Field2,False
2251,2024-04-03 18:00:00,Light,26.201446454694043,Field4,False
2252,2024-04-03 19:00:00,SoilPH,65.51704050281946,Field1,False
2253,2024-04-03 20:00:00,Humidity,20.697815016428144,Field1,False
2254,2024-04-03 21:00:00,SoilMoisture,35.297231159270645,Field4,False
2255,2024-04-03 22:00:00,Temperature,65.72871322140895,Field2,True
2256,2024-04-03 23:00:00,Temperature,18.12227776223446,Field1,False
2257,2024-04-04 00:00:00,SoilMoisture,47.247083510767794,Field1,False
2258,2024-04-04 01:00:00,SoilMoisture,69.7210751185884,Field4,False
2259,2024-04-04 02:00:00,SoilMoisture,39.474461111484,Field3,False
2260,2024-04-04 03:00:00,SoilPH,14.22210322348334,Field4,False
2261,2024-04-04 04:00:00,Humidity,90.15789618731849,Field3,False
2262,2024-04-04 05:00:00,SoilMoisture,7.2535677083024,Field4,False
2263,2024-04-04 06:00:00,Light,69.86486475127754,Field4,False
2264,2024-04-04 07:00:00,Temperature,49.04911366961332,Field4,False
2265,2024-04-04 08:00:00,Temperature,85.51561305948978,Field1,True
2266,2024-04-04 09:00:00,SoilMoisture,2.965768945274583,Field2,False
2267,2024-04-04 10:00:00,Humidity,40.20887113512357,Field3,False
2268,2024-04-04 11:00:00,SoilMoisture,55.53412959062391,Field2,False
2269,2024-04-04 12:00:00,Light,44.37498039443922,Field1,False
2270,2024-04-04 13:00:00,SoilMoisture,81.27718165129681,Field3,False
2271,2024-04-04 14:00:00,SoilPH,69.04582306294242,Field2,False
2272,2024-04-04 15:00:00,SoilMoisture,86.93115870126712,Field1,False
2273,2024-04-04 16:00:00,SoilPH,28.984880513563816,Field2,False
2274,2024-04-04 17:00:00,Humidity,68.62210961156967,Field2,False
2275,2024-04-04 18:00:00,Humidity,15.33037107509092,Field3,False
2276,2024-04-04 19:00:00,Light,98.017491653614,Field4,False
2277,2024-04-04 20:00:00,Humidity,98.68215371844192,Field4,False
2278,2024-04-04 21:00:00,SoilPH,23.36883983719228,Field1,False
2279,2024-04-04 22:00:00,Humidity,44.55581441012173,Field1,False
2280,2024-04-04 23:00:00,SoilPH,38.18478964388061,Field3,False
2281,2024-04-05 00:00:00,Light,30.530415807720512,Field4,False
2282,2024-04-05 01:00:00,SoilPH,92.59906935542274,Field3,False
2283,2024-04-05 02:00:00,SoilMoisture,75.74616385149831,Field4,False
2284,2024-04-05 03:00:00,Humidity,75.95858854853438,Field2,False
2285,2024-04-05 04:00:00,Temperature,92.37682087279345,Field1,True
2286,2024-04-05 05:00:00,SoilMoisture,61.55642908723209,Field4,False
2287,2024-04-05 06:00:00,SoilPH,7.28399203343576,Field4,False
2288,2024-04-05 07:00:00,SoilMoisture,18.620622274753696,Field2,False
2289,2024-04-05 08:00:00,SoilMoisture,27.369736816601574,Field3,False
2290,2024-04-05 09:00:00,SoilMoisture,18.17424823232132,Field4,False
2291,2024-04-05 10:00:00,SoilMoisture,4.682251005794546,Field4,False
2292,2024-04-05 11:00:00,SoilPH,36.48678296342446,Field3,False
2293,2024-04-05 12:00:00,Humidity,19.250184968762085,Field3,False
2294,2024-04-05 13:00:00,Humidity,38.75756961695173,Field2,False
2295,2024-04-05 14:00:00,SoilMoisture,36.70957817870437,Field4,False
2296,2024-04-05 15:00:00,Temperature,28.90753477382483,Field4,False
2297,2024-04-05 16:00:00,Humidity,69.50799206879472,Field2,False
2298,2024-04-05 17:00:00,SoilPH,42.35628087251689,Field1,False
2299,2024-04-05 18:00:00,SoilPH,55.69038057732498,Field2,False
2300,2024-04-05 19:00:00,Humidity,48.53673607270387,Field4,False
2301,2024-04-05 20:00:00,SoilPH,2.8381194134299736,Field3,False
2302,2024-04-05 21:00:00,SoilPH,35.387419951402954,Field3,False
2303,2024-04-05 22:00:00,Light,83.54688213379362,Field1,False
2304,2024-04-05 23:00:00,SoilPH,88.47912232843797,Field4,False
2305,2024-04-06 00:00:00,Humidity,2.9520954306419767,Field2,False
2306,2024-04-06 01:00:00,Humidity,87.46375154785272,Field3,False
2307,2024-04-06 02:00:00,Temperature,9.619168841493863,Field1,False
2308,2024-04-06 03:00:00,SoilMoisture,61.71435761285701,Field1,False
2309,2024-04-06 04:00:00,Humidity,98.77003988214167,Field1,False
2310,2024-04-06 05:00:00,SoilPH,98.42723783626036,Field1,False
2311,2024-04-06 06:00:00,Temperature,72.46351044233614,Field2,True
2312,2024-04-06 07:00:00,Light,66.26611752168856,Field4,False
2313,2024-04-06 08:00:00,Temperature,21.83003640663201,Field1,False
2314,2024-04-06 09:00:00,SoilPH,70.80297051266142,Field1,False
2315,2024-04-06 10:00:00,Humidity,79.24506591209503,Field3,False
2316,2024-04-06 11:00:00,Temperature,48.83088703821129,Field3,False
2317,2024-04-06 12:00:00,SoilPH,80.47030817434805,Field3,False
2318,2024-04-06 13:00:00,Light,84.49430329080835,Field3,False
2319,2024-04-06 14:00:00,Temperature,43.288680034116986,Field2,False
2320,2024-04-06 15:00:00,SoilPH,96.28980755711466,Field1,False
2321,2024-04-06 16:00:00,SoilMoisture,67.71512130958067,Field3,False
2322,2024-04-06 17:00:00,Humidity,44.18414867310698,Field3,False
2323,2024-04-06 18:00:00,SoilPH,30.4176889714734,Field3,False
2324,2024-04-06 19:00:00,SoilMoisture,21.0614645439864,Field4,False
2325,2024-04-06 20:00:00,Humidity,54.53730466146804,Field4,False
2326,2024-04-06 21:00:00,Humidity,62.86168574354269,Field3,False
2327,2024-04-06 22:00:00,Humidity,37.58470850170895,Field1,False
2328,2024-04-06 23:00:00,SoilMoisture,73.8760258251505,Field4,False
2329,2024-04-07 00:00:00,Temperature,70.50222139166937,Field1,True
2330,2024-04-07 01:00:00,SoilMoisture,44.59600413485608,Field2,False
2331,2024-04-07 02:00:00,SoilMoisture,62.57503827188104,Field2,False
2332,2024-04-07 03:00:00,SoilPH,44.56316694410426,Field2,False
2333,2024-04-07 04:00:00,SoilPH,7.768921583005639,Field4,False
2334,2024-04-07 05:00:00,Light,75.16382354994897,Field1,False
2335,2024-04-07 06:00:00,SoilMoisture,87.26112999113847,Field2,False
2336,2024-04-07 07:00:00,SoilMoisture,26.339681225022805,Field3,False
2337,2024-04-07 08:00:00,Light,67.53827375860924,Field3,False
2338,2024-04-07 09:00:00,SoilMoisture,17.664540405339334,Field2,False
2339,2024-04-07 10:00:00,SoilMoisture,14.951817246225762,Field2,False
2340,2024-04-07 11:00:00,Light,23.84753768182707,Field2,False
2341,2024-04-07 12:00:00,Light,60.21271039623085,Field1,False
2342,2024-04-07 13:00:00,Light,33.83677271420547,Field2,False
2343,2024-04-07 14:00:00,Humidity,15.980492884590324,Field3,False
2344,2024-04-07 15:00:00,SoilPH,13.001028367388056,Field3,False
2345,2024-04-07 16:00:00,Light,86.56146030710083,Field4,False
2346,2024-04-07 17:00:00,Humidity,2.6231649584339545,Field3,False
2347,2024-04-07 18:00:00,SoilPH,41.10797588336808,Field1,False
2348,2024-04-07 19:00:00,Light,39.58664546363615,Field1,False
2349,2024-04-07 20:00:00,SoilMoisture,75.38218838788276,Field1,False
2350,2024-04-07 21:00:00,SoilMoisture,56.62936413388112,Field1,False
2351,2024-04-07 22:00:00,SoilPH,67.24770937025718,Field3,False
2352,2024-04-07 23:00:00,Temperature,82.50981097210975,Field2,True
2353,2024-04-08 00:00:00,SoilPH,75.37026394786228,Field1,False
2354,2024-04-08 01:00:00,Humidity,16.7729166896053,Field1,False
2355,2024-04-08 02:00:00,SoilMoisture,54.15301127429338,Field1,False
2356,2024-04-08 03:00:00,SoilMoisture,41.52226582417272,Field3,False
2357,2024-04-08 04:00:00,Light,90.3047972351293,Field3,False
2358,2024-04-08 05:00:00,Humidity,43.55546822508345,Field4,False
2359,2024-04-08 06:00:00,Temperature,92.70830415870388,Field4,True
2360,2024-04-08 07:00:00,Humidity,6.084464897082331,Field1,False
2361,2024-04-08 08:00:00,Humidity,12.579555006828604,Field1,False
2362,2024-04-08 09:00:00,Humidity,3.6300388594566857,Field2,False
2363,2024-04-08 10:00:00,Humidity,69.45209434492028,Field4,False
2364,2024-04-08 11:00:00,Temperature,42.86070559390338,Field1,False
2365,2024-04-08 12:00:00,Humidity,95.20399995950348,Field3,False
2366,2024-04-08 13:00:00,Temperature,41.168817947150046,Field2,False
2367,2024-04-08 14:00:00,SoilPH,28.677065865171517,Field3,False
2368,2024-04-08 15:00:00,Humidity,58.519460457330254,Field3,False
2369,2024-04-08 16:00:00,Light,83.49373691358309,Field1,False
2370,2024-04-08 17:00:00,Temperature,72.56877128155774,Field3,True
2371,2024-04-08 18:00:00,Temperature,70.40174405647899,Field1,True
2372,2024-04-08 19:00:00,Humidity,5.418209304193344,Field4,False
2373,2024-04-08 20:00:00,Light,51.90085774160384,Field2,False
2374,2024-04-08 21:00:00,Light,65.99185351908321,Field3,False
2375,2024-04-08 22:00:00,Humidity,97.8612210835574,Field1,False
2376,2024-04-08 23:00:00,Light,61.70264852853011,Field1,False
2377,2024-04-09 00:00:00,Temperature,49.13105433696372,Field1,False
2378,2024-04-09 01:00:00,Humidity,59.84875554632632,Field4,False
2379,2024-04-09 02:00:00,Humidity,76.72717963958529,Field3,False
2380,2024-04-09 03:00:00,Humidity,24.83640771371665,Field3,False
2381,2024-04-09 04:00:00,SoilPH,74.87853142506805,Field2,False
2382,2024-04-09 05:00:00,Humidity,44.28780764454967,Field3,False
2383,2024-04-09 06:00:00,SoilMoisture,3.4812477130309327,Field1,False
2384,2024-04-09 07:00:00,SoilMoisture,13.16710799613955,Field3,False
2385,2024-04-09 08:00:00,Temperature,62.44881157960297,Field2,True
2386,2024-04-09 09:00:00,SoilPH,22.687803543302557,Field4,False
2387,2024-04-09 10:00:00,SoilPH,91.71925383541718,Field3,False
2388,2024-04-09 11:00:00,Light,76.7759934769084,Field4,False
2389,2024-04-09 12:00:00,Humidity,96.33293192812654,Field4,False
2390,2024-04-09 13:00:00,SoilMoisture,1.052481261517757,Field1,False
2391,2024-04-09 14:00:00,SoilPH,86.06595788541577,Field3,False
2392,2024-04-09 15:00:00,SoilMoisture,90.79075841000518,Field2,False
2393,2024-04-09 16:00:00,SoilMoisture,96.46827819520678,Field3,False
2394,2024-04-09 17:00:00,Humidity,57.6358637933519,Field3,False
2395,2024-04-09 18:00:00,SoilMoisture,43.834296637676985,Field4,False
2396,2024-04-09 19:00:00,Temperature,41.73095535299517,Field2,False
2397,2024-04-09 20:00:00,Temperature,47.464777915306286,Field2,False
2398,2024-04-09 21:00:00,SoilPH,66.96436605054208,Field2,False
2399,2024-04-09 22:00:00,SoilPH,79.69288856559969,Field1,False
2400,2024-04-09 23:00:00,Light,7.930363148717456,Field1,False
2401,2024-04-10 00:00:00,SoilMoisture,26.950574870666436,Field2,False
2402,2024-04-10 01:00:00,SoilPH,73.5032004486014,Field2,False
2403,2024-04-10 02:00:00,Humidity,46.29283675022558,Field4,False
2404,2024-04-10 03:00:00,SoilPH,22.718916811261803,Field2,False
2405,2024-04-10 04:00:00,Temperature,45.86988069378421,Field3,False
2406,2024-04-10 05:00:00,SoilMoisture,82.15423630320687,Field4,False
2407,2024-04-10 06:00:00,Temperature,19.93196401412748,Field1,False
2408,2024-04-10 07:00:00,SoilPH,91.70539791482597,Field2,False
2409,2024-04-10 08:00:00,SoilPH,54.11811227095588,Field3,False
2410,2024-04-10 09:00:00,Temperature,43.30551185950042,Field4,False
2411,2024-04-10 10:00:00,Light,18.770244017101223,Field2,False
2412,2024-04-10 11:00:00,Light,27.08795012843478,Field3,False
2413,2024-04-10 12:00:00,SoilPH,35.04975916389176,Field4,False
2414,2024-04-10 13:00:00,Light,78.67476840851785,Field3,False
2415,2024-04-10 14:00:00,Temperature,48.330062634604886,Field4,False
2416,2024-04-10 15:00:00,SoilMoisture,84.6244033713313,Field2,False
2417,2024-04-10 16:00:00,SoilPH,83.71492198919852,Field1,False
2418,2024-04-10 17:00:00,Humidity,98.43948061392864,Field1,False
2419,2024-04-10 18:00:00,Light,81.53835418315973,Field2,False
2420,2024-04-10 19:00:00,Light,3.5057145804351486,Field4,False
2421,2024-04-10 20:00:00,Humidity,25.778124780789422,Field2,False
2422,2024-04-10 21:00:00,Humidity,25.044979965234603,Field3,False
2423,2024-04-10 22:00:00,Temperature,9.000893055754677,Field2,False
2424,2024-04-10 23:00:00,Temperature,19.44816000264835,Field4,False
2425,2024-04-11 00:00:00,Light,68.8485185701823,Field2,False
2426,2024-04-11 01:00:00,SoilMoisture,13.873803613112624,Field3,False
2427,2024-04-11 02:00:00,Temperature,69.76957304002308,Field3,True
2428,2024-04-11 03:00:00,Temperature,22.276585238316105,Field4,False
2429,2024-04-11 04:00:00,SoilPH,96.51188369679082,Field4,False
2430,2024-04-11 05:00:00,SoilPH,82.32282478362023,Field2,False
2431,2024-04-11 06:00:00,Temperature,37.62677883858348,Field3,False
2432,2024-04-11 07:00:00,SoilMoisture,81.90166768836242,Field2,False
2433,2024-04-11 08:00:00,Light,43.66017096929264,Field1,False
2434,2024-04-11 09:00:00,Humidity,91.31830764296998,Field4,False
2435,2024-04-11 10:00:00,Temperature,62.85521595402837,Field2,True
2436,2024-04-11 11:00:00,SoilMoisture,24.88132209829289,Field2,False
2437,2024-04-11 12:00:00,SoilMoisture,5.35936071325035,Field1,False
2438,2024-04-11 13:00:00,SoilMoisture,28.230392679323646,Field3,False
2439,2024-04-11 14:00:00,Temperature,78.5953434786218,Field4,True
2440,2024-04-11 15:00:00,Temperature,73.3476828446829,Field2,True
2441,2024-04-11 16:00:00,SoilMoisture,67.69448000518777,Field1,False
2442,2024-04-11 17:00:00,SoilMoisture,96.42201842586616,Field3,False
2443,2024-04-11 18:00:00,Temperature,77.42914329606963,Field4,True
2444,2024-04-11 19:00:00,Light,91.90803072427852,Field3,False
2445,2024-04-11 20:00:00,Temperature,59.210725739155336,Field2,True
2446,2024-04-11 21:00:00,SoilPH,21.244657507184677,Field2,False
2447,2024-04-11 22:00:00,SoilMoisture,41.64408935987085,Field4,False
2448,2024-04-11 23:00:00,Light,46.46976513479274,Field4,False
2449,2024-04-12 00:00:00,Humidity,22.74994365104577,Field4,False
2450,2024-04-12 01:00:00,Temperature,11.492657505200764,Field4,False
2451,2024-04-12 02:00:00,SoilMoisture,90.82913043455105,Field2,False
2452,2024-04-12 03:00:00,Temperature,43.6479084953376,Field4,False
2453,2024-04-12 04:00:00,Humidity,83.167800442373,Field1,False
2454,2024-04-12 05:00:00,Temperature,90.27435656063564,Field2,True
2455,2024-04-12 06:00:00,Light,85.16159315458152,Field4,False
2456,2024-04-12 07:00:00,Humidity,19.820074654658903,Field3,False
2457,2024-04-12 08:00:00,SoilPH,48.11018376993055,Field2,False
2458,2024-04-12 09:00:00,SoilPH,35.96556085542596,Field3,False
2459,2024-04-12 10:00:00,SoilMoisture,63.986772585622255,Field1,False
2460,2024-04-12 11:00:00,SoilPH,45.744962744131634,Field1,False
2461,2024-04-12 12:00:00,Temperature,78.53643104740675,Field1,True
2462,2024-04-12 13:00:00,Light,9.013361191801062,Field3,False
2463,2024-04-12 14:00:00,SoilPH,9.35834909663349,Field1,False
2464,2024-04-12 15:00:00,SoilMoisture,48.10059391551207,Field2,False
2465,2024-04-12 16:00:00,Temperature,51.09073302418178,Field4,True
2466,2024-04-12 17:00:00,SoilMoisture,83.91252020195418,Field4,False
2467,2024-04-12 18:00:00,SoilMoisture,73.38327212252142,Field1,False
2468,2024-04-12 19:00:00,Light,59.93216341220693,Field4,False
2469,2024-04-12 20:00:00,Light,75.92848796625104,Field4,False
2470,2024-04-12 21:00:00,SoilMoisture,6.9778426729596665,Field2,False
2471,2024-04-12 22:00:00,SoilMoisture,37.04336627024343,Field2,False
2472,2024-04-12 23:00:00,SoilPH,75.23914648343842,Field1,False
2473,2024-04-13 00:00:00,SoilPH,42.41820297232331,Field2,False
2474,2024-04-13 01:00:00,Humidity,97.97701213502394,Field3,False
2475,2024-04-13 02:00:00,Light,43.81649340298392,Field2,False
2476,2024-04-13 03:00:00,SoilPH,32.36927192613799,Field1,False
2477,2024-04-13 04:00:00,SoilMoisture,94.49300358711224,Field1,False
2478,2024-04-13 05:00:00,SoilPH,79.6908340209562,Field2,False
2479,2024-04-13 06:00:00,Humidity,60.63682834158441,Field3,False
2480,2024-04-13 07:00:00,SoilPH,62.26870045732969,Field4,False
2481,2024-04-13 08:00:00,SoilMoisture,42.12207122908943,Field4,False
2482,2024-04-13 09:00:00,SoilPH,29.319175635369543,Field3,False
2483,2024-04-13 10:00:00,SoilPH,51.94685616305097,Field3,False
2484,2024-04-13 11:00:00,Light,40.49414972664972,Field1,False
2485,2024-04-13 12:00:00,Light,41.895713899328925,Field1,False
2486,2024-04-13 13:00:00,Humidity,99.22699717317278,Field3,False
2487,2024-04-13 14:00:00,Humidity,69.08613675720282,Field4,False
2488,2024-04-13 15:00:00,SoilPH,90.03165788767755,Field2,False
2489,2024-04-13 16:00:00,Light,70.23745551203355,Field4,False
2490,2024-04-13 17:00:00,Light,77.11621999138197,Field1,False
2491,2024-04-13 18:00:00,SoilPH,21.730885478659424,Field2,False
2492,2024-04-13 19:00:00,Light,78.51226304042362,Field4,False
2493,2024-04-13 20:00:00,Temperature,31.69043617022149,Field3,False
2494,2024-04-13 21:00:00,SoilMoisture,36.242328620652806,Field1,False
2495,2024-04-13 22:00:00,Temperature,33.00545469628942,Field4,False
2496,2024-04-13 23:00:00,Temperature,3.329789660323912,Field4,False
2497,2024-04-14 00:00:00,Temperature,60.8530237914932,Field1,True
2498,2024-04-14 01:00:00,Light,95.90026692255452,Field3,False
2499,2024-04-14 02:00:00,SoilPH,15.435881599217783,Field4,False
2500,2024-04-14 03:00:00,Humidity,90.95928515548624,Field1,False
